N_updates,N_timesteps,FPS,Reward_mean,Reward_median,Reward_min,Reward_max,Entropy,Value_loss,Action_loss,N_episodes,N_blocked_actions,N_goal_reached
7310,1169760,429,-6144.0,-6144.0,-6144.0,-6144.0,1.3318785022420343e-05,0.00023236461856868118,-9.6210932554186e-09,8448.0,0.0,0.0
7320,1171360,429,-6144.0,-6144.0,-6144.0,-6144.0,1.122226967709139e-05,2.4604960344731808e-06,-1.363673063359272e-09,8448.0,0.0,0.0
7330,1172960,429,-6144.0,-6144.0,-6144.0,-6144.0,1.4724050743097905e-05,6.247340706977411e-07,6.712231881422781e-10,8448.0,0.0,0.0
7340,1174560,429,-6144.0,-6144.0,-6144.0,-6144.0,1.2356539627944585e-05,7.926864498131181e-08,2.279852140407712e-10,8448.0,0.0,0.0
7350,1176160,429,-6144.0,-6144.0,-6144.0,-6144.0,1.6397323634009808e-05,3.6074197851121426e-08,-1.596925092162138e-10,8448.0,0.0,0.0
7360,1177760,429,-6144.0,-6144.0,-6144.0,-6144.0,1.3821608263242524e-05,2.7476925623659554e-08,-6.46002140669566e-11,8448.0,0.0,0.0
7370,1179360,429,-6144.0,-6144.0,-6144.0,-6144.0,1.8460219507687725e-05,4.2606551176049834e-08,2.032691237552342e-10,8448.0,0.0,0.0
7380,1180960,429,-6144.0,-6144.0,-6144.0,-6144.0,1.5172156054177321e-05,0.001706980518065393,3.372711887550395e-08,9504.0,0.0,0.0
7390,1182560,429,-6144.0,-6144.0,-6144.0,-6144.0,2.25630501518026e-05,0.0003272326721344143,2.6246008033581347e-08,9504.0,0.0,0.0
7400,1184160,429,-6144.0,-6144.0,-6144.0,-6144.0,1.848411739047151e-05,0.0008514121291227639,2.496379458705178e-08,9504.0,0.0,0.0
7410,1185760,429,-6144.0,-6144.0,-6144.0,-6144.0,2.606588532216847e-05,0.00014309363905340433,1.802605886780384e-08,9504.0,0.0,0.0
7420,1187360,429,-6144.0,-6144.0,-6144.0,-6144.0,2.2096868633525446e-05,8.812958185444586e-06,4.0769607134727437e-10,9504.0,0.0,0.0
7430,1188960,429,-6144.0,-6144.0,-6144.0,-6144.0,3.171441130689345e-05,0.00017460294475313276,-2.6216310899940254e-08,9504.0,0.0,0.0
7440,1190560,429,-6144.0,-6144.0,-6144.0,-6144.0,2.7975036573479883e-05,4.27055056206882e-05,-1.2079962807831635e-08,9504.0,0.0,0.0
7450,1192160,429,-6144.0,-6144.0,-6144.0,-6144.0,3.9952064980752766e-05,0.00011514608195284382,2.904629248234869e-08,9504.0,0.0,0.0
7460,1193760,429,-6144.0,-6144.0,-6144.0,-6144.0,3.6612873373087496e-05,0.0008845887496136129,4.783538543051691e-08,9504.0,0.0,0.0
7470,1195360,429,-6144.0,-6144.0,-6144.0,-6144.0,5.6936034525278956e-05,0.0007722266600467265,1.0285640428264742e-07,9504.0,0.0,0.0
7480,1196960,429,-6144.0,-6144.0,-6144.0,-6144.0,5.434010017779656e-05,0.00016738192061893642,5.4696915441354577e-08,9504.0,0.0,0.0
7490,1198560,429,-6144.0,-6144.0,-6144.0,-6144.0,9.186496754409745e-05,2.5515593733871356e-05,-3.44583490630157e-08,9504.0,0.0,0.0
7500,1200160,429,-6144.0,-6144.0,-6144.0,-6144.0,9.946599311660975e-05,8.699482714291662e-05,-4.716443058327968e-08,9504.0,0.0,0.0
7510,1201760,429,-6144.0,-6144.0,-6144.0,-6144.0,0.00021228837431408465,0.0001171462718048133,-1.2450747988168587e-07,9504.0,0.0,0.0
7520,1203360,429,-6144.0,-6144.0,-6144.0,-6144.0,0.00047095093759708107,4.429526597959921e-05,-2.5067575393222796e-07,9504.0,0.0,0.0
7530,1204960,429,-6144.0,-6144.0,-6144.0,-6144.0,2.073979703709483e-05,0.004541817121207714,2.2516042363918132e-08,9504.0,0.0,0.0
7540,1206560,429,-6144.0,-6144.0,-6144.0,-6144.0,2.0378065528348088e-05,1.9800825612037443e-05,3.868946052421052e-09,9504.0,0.0,0.0
7550,1208160,429,-6144.0,-6144.0,-6144.0,-6144.0,2.3371734641841613e-05,1.7733691493049264e-07,-3.4668495851875036e-10,9504.0,0.0,0.0
7560,1209760,429,-6144.0,-6144.0,-6144.0,-6144.0,2.20309775613714e-05,1.1822121592786061e-07,5.6961053929160954e-11,9504.0,0.0,0.0
7570,1211360,429,-6144.0,-6144.0,-6144.0,-6144.0,2.5348390408908017e-05,9.936193379189717e-08,-1.2199281862468325e-10,9504.0,0.0,0.0
7580,1212960,429,-6144.0,-6144.0,-6144.0,-6144.0,2.4009916160139255e-05,1.128108095826974e-07,3.444666774043981e-11,9504.0,0.0,0.0
7590,1214560,429,-6144.0,-6144.0,-6144.0,-6144.0,2.7811367544927634e-05,1.1236988939344883e-07,-1.7199824897673466e-10,9504.0,0.0,0.0
7600,1216160,429,-6144.0,-6144.0,-6144.0,-6144.0,2.6470441298442893e-05,1.175649231299758e-07,8.706985132889145e-11,9504.0,0.0,0.0
7610,1217760,429,-6144.0,-6144.0,-6144.0,-6144.0,3.090382233494893e-05,1.1559022539131547e-07,-2.1915774750524974e-10,9504.0,0.0,0.0
7620,1219360,429,-6144.0,-6144.0,-6144.0,-6144.0,2.9611896025016904e-05,1.1995143722742796e-07,8.548634022886858e-11,9504.0,0.0,0.0
7630,1220960,429,-6144.0,-6144.0,-6144.0,-6144.0,3.4913173294626176e-05,1.1565280289005386e-07,-2.2150255241104588e-10,9504.0,0.0,0.0
7640,1222560,429,-6144.0,-6144.0,-6144.0,-6144.0,3.376938184374012e-05,1.3220414984971285e-07,-2.707606916452221e-10,9504.0,0.0,0.0
7650,1224160,429,-6144.0,-6144.0,-6144.0,-6144.0,4.034036101074889e-05,1.4637480205692555e-07,-5.125439517250641e-10,9504.0,0.0,0.0
7660,1225760,429,-6144.0,-6144.0,-6144.0,-6144.0,3.947355435229838e-05,3.898079796726961e-07,-2.35004654625115e-11,9504.0,0.0,0.0
7670,1227360,429,-6144.0,-6144.0,-6144.0,-6144.0,4.823037306778133e-05,5.268552922643721e-05,8.421825015147988e-09,9504.0,0.0,0.0
7680,1228960,429,-6144.0,-6144.0,-6144.0,-6144.0,4.789248851011507e-05,0.0010895924642682076,-6.287888965061939e-08,9504.0,0.0,0.0
7690,1230560,429,-6144.0,-6144.0,-6144.0,-6144.0,6.755747745046392e-05,0.0314190536737442,2.1265407212922582e-07,9504.0,0.0,0.0
7700,1232160,429,-6144.0,-6144.0,-6144.0,-6144.0,5.6778972066240385e-05,0.0002806593547575176,3.686569627348035e-08,9504.0,0.0,0.0
7710,1233760,429,-6144.0,-6144.0,-6144.0,-6144.0,7.908593397587538e-05,0.00019541231449693441,-6.410765962527876e-08,9504.0,0.0,0.0
7720,1235360,429,-6144.0,-6144.0,-6144.0,-6144.0,8.310550765600055e-05,0.0003734418423846364,-1.965421070337925e-08,9504.0,0.0,0.0
7730,1236960,429,-6144.0,-6144.0,-6144.0,-6144.0,0.00011737171735148877,0.00022671010810881853,-7.968820625592343e-08,9504.0,0.0,0.0
7740,1238560,429,-6144.0,-6144.0,-6144.0,-6144.0,0.00014255827409215271,0.0002137691481038928,-7.8817507187523e-08,9504.0,0.0,0.0
7750,1240160,429,-6144.0,-6144.0,-6144.0,-6144.0,0.0002363365638302639,0.00023591575154569,-1.0622793666925645e-07,9504.0,0.0,0.0
7760,1241760,429,-6144.0,-6144.0,-6144.0,-6144.0,0.00043095325236208737,6.13085285294801e-05,-2.671312131496961e-07,9504.0,0.0,0.0
7770,1243360,429,-6144.0,-6144.0,-6144.0,-6144.0,0.003177597187459469,0.00027372647309675813,-0.0010011097183451056,9504.0,0.0,0.0
7780,1244960,429,-6144.0,-6144.0,-6144.0,-6144.0,0.005621570628136396,4.5063323341310024e-05,-2.1347764231904875e-06,9504.0,0.0,0.0
7790,1246560,429,-6144.0,-6144.0,-6144.0,-6144.0,0.5119419693946838,3393.17822265625,5.766593933105469,9504.0,0.0,0.0
7800,1248160,429,-6144.0,-6144.0,-6144.0,-6144.0,0.1486758291721344,29.33841323852539,-0.5754400491714478,9504.0,0.0,0.0
7810,1249760,429,-6144.0,-6144.0,-6144.0,-6144.0,0.025469552725553513,10.220961570739746,0.11598209291696548,9504.0,0.0,0.0
7820,1251360,429,-6144.0,-6144.0,-6144.0,-6144.0,0.06045552343130112,2.6216132640838623,-0.18489204347133636,9504.0,0.0,0.0
7830,1252960,429,-6144.0,-6144.0,-6144.0,-6144.0,0.035213056951761246,1621.0733642578125,0.07145087420940399,9504.0,0.0,0.0
7840,1254560,429,-6144.0,-6144.0,-6144.0,-6144.0,0.0066553507931530476,3.169800043106079,-0.001325981575064361,9504.0,0.0,0.0
7850,1256160,429,-6144.0,-6144.0,-6144.0,-6144.0,0.012232738547027111,2.5813770294189453,-0.002401066245511174,9504.0,0.0,0.0
7860,1257760,429,-6144.0,-6144.0,-6144.0,-6144.0,0.004397664684802294,2.34995436668396,-0.0007099298527464271,9504.0,0.0,0.0
7870,1259360,429,-6144.0,-6144.0,-6144.0,-6144.0,0.003989869263023138,2.183600425720215,-0.000612787320278585,9504.0,0.0,0.0
7880,1260960,429,-6144.0,-6144.0,-6144.0,-6144.0,0.0067226518876850605,2.0396246910095215,-0.0010699639096856117,9504.0,0.0,0.0
7890,1262560,429,-6144.0,-6144.0,-6144.0,-6144.0,0.008602199144661427,1.9118928909301758,-0.001366548240184784,9504.0,0.0,0.0
7900,1264160,429,-6144.0,-6144.0,-6144.0,-6144.0,0.004652140196412802,1.795898199081421,-0.0006591935525648296,9504.0,0.0,0.0
7910,1265760,429,-6144.0,-6144.0,-6144.0,-6144.0,0.001596652902662754,1.6879801750183105,-0.0001917941845022142,9504.0,0.0,0.0
7920,1267360,429,-6144.0,-6144.0,-6144.0,-6144.0,0.0019061064813286066,1.4135725498199463,-0.0002136745461029932,9504.0,0.0,0.0
7930,1268960,429,-6144.0,-6144.0,-6144.0,-6144.0,0.0023737908340990543,1.3150126934051514,-0.0002633629774209112,9504.0,0.0,0.0
7940,1270560,429,-6144.0,-6144.0,-6144.0,-6144.0,0.00824070069938898,1.2307344675064087,-0.005391763057559729,9504.0,0.0,0.0
7950,1272160,429,-6144.0,-6144.0,-6144.0,-6144.0,0.0035917172208428383,1.1527745723724365,-0.0003923059266526252,9504.0,0.0,0.0
7960,1273760,429,-6144.0,-6144.0,-6144.0,-6144.0,0.006531843449920416,1.0786148309707642,-0.0007470241980627179,9504.0,0.0,0.0
7970,1275360,429,-6144.0,-6144.0,-6144.0,-6144.0,0.012541365809738636,1.9313169717788696,-0.006653367541730404,9504.0,0.0,0.0
7980,1276960,429,-6144.0,-6144.0,-6144.0,-6144.0,0.0010733273811638355,1.878665566444397,-4.909370909444988e-05,9504.0,0.0,0.0
7990,1278560,429,-6144.0,-6144.0,-6144.0,-6144.0,0.0011950297048315406,1.8287345170974731,-5.42761008546222e-05,9504.0,0.0,0.0
8000,1280160,429,-6144.0,-6144.0,-6144.0,-6144.0,0.0013659897958859801,1.7815992832183838,-6.18345511611551e-05,9504.0,0.0,0.0
8010,1281760,429,-6144.0,-6144.0,-6144.0,-6144.0,0.0016230694018304348,1.7371065616607666,-7.377750443993136e-05,9504.0,0.0,0.0
8020,1283360,429,-6144.0,-6144.0,-6144.0,-6144.0,0.0003612555447034538,1.6951863765716553,-1.312237964157248e-05,9504.0,0.0,0.0
8030,1284960,429,-6144.0,-6144.0,-6144.0,-6144.0,0.0003876437549479306,1.6556586027145386,-1.3688626495422795e-05,9504.0,0.0,0.0
8040,1286560,429,-6144.0,-6144.0,-6144.0,-6144.0,0.00042734353337436914,1.6185054779052734,-1.49159068314475e-05,9504.0,0.0,0.0
8050,1288160,429,-6144.0,-6144.0,-6144.0,-6144.0,0.0004760450101457536,1.5835473537445068,-1.649193472985644e-05,9504.0,0.0,0.0
8060,1289760,429,-6144.0,-6144.0,-6144.0,-6144.0,0.0005315475864335895,1.5508075952529907,-1.8343445844948292e-05,9504.0,0.0,0.0
8070,1291360,429,-6144.0,-6144.0,-6144.0,-6144.0,0.0005980401183478534,1.5201416015625,-2.0777628378709778e-05,9504.0,0.0,0.0
8080,1292960,429,-6144.0,-6144.0,-6144.0,-6144.0,0.0006842529401183128,1.491556167602539,-2.4353066692128778e-05,9504.0,0.0,0.0
8090,1294560,429,-6144.0,-6144.0,-6144.0,-6144.0,0.0008059460087679327,1.465004324913025,-3.000150536536239e-05,9504.0,0.0,0.0
8100,1296160,429,-6144.0,-6144.0,-6144.0,-6144.0,0.000988307991065085,1.440391182899475,-3.9134476537583396e-05,9504.0,0.0,0.0
8110,1297760,429,-6144.0,-6144.0,-6144.0,-6144.0,0.00010663480497896671,1.4177101850509644,-2.4668888727319427e-06,9504.0,0.0,0.0
8120,1299360,429,-6144.0,-6144.0,-6144.0,-6144.0,0.00012879935093224049,1.396976351737976,-2.288202267664019e-06,9504.0,0.0,0.0
8130,1300960,429,-6144.0,-6144.0,-6144.0,-6144.0,0.00015869198250584304,1.377976417541504,-1.970644461835036e-06,9504.0,0.0,0.0
8140,1302560,429,-6144.0,-6144.0,-6144.0,-6144.0,0.00022389450168702751,1.3309369087219238,6.746248004674271e-08,9504.0,0.0,0.0
8150,1304160,429,-6144.0,-6144.0,-6144.0,-6144.0,0.3581944406032562,3.047969341278076,-0.11349815875291824,9504.0,0.0,0.0
8160,1305760,429,-6144.0,-6144.0,-6144.0,-6144.0,0.0036294711753726006,1.4675778150558472,0.000408002408221364,9504.0,0.0,0.0
8170,1307360,429,-6144.0,-6144.0,-6144.0,-6144.0,0.021245095878839493,9.760250091552734,0.22673210501670837,9504.0,0.0,0.0
8180,1308960,429,-6144.0,-6144.0,-6144.0,-6144.0,0.002700066426768899,78.28186798095703,-0.0006307169096544385,9504.0,0.0,0.0
8190,1310560,429,-6144.0,-6144.0,-6144.0,-6144.0,0.0009750782628543675,71.97407531738281,2.213841798948124e-05,9504.0,0.0,0.0
8200,1312160,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.04259773716330528,81.84724426269531,-0.21059353649616241,10560.0,0.0,0.0
8210,1313760,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.05865554139018059,359.9432067871094,0.16052015125751495,10560.0,0.0,0.0
8220,1315360,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.03236083313822746,118.16801452636719,-0.21310564875602722,10560.0,0.0,0.0
8230,1316960,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.1792547106742859,220.4751739501953,0.08541525900363922,10560.0,0.0,0.0
8240,1318560,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.0071564046666026115,173.60292053222656,0.005214365664869547,10560.0,0.0,0.0
8250,1320160,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.014120358042418957,130.6968231201172,-0.02538052387535572,10560.0,0.0,0.0
8260,1321760,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.007753725629299879,94.61055755615234,0.00019156889175064862,10560.0,0.0,0.0
8270,1323360,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.008228019811213017,81.95929718017578,-0.00037976671592332423,10560.0,0.0,0.0
8280,1324960,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.034462206065654755,82.25064849853516,0.06193539500236511,10560.0,0.0,0.0
8290,1326560,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.029036877676844597,81.6949234008789,0.11223118007183075,10560.0,0.0,0.0
8300,1328160,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.04158713296055794,156.67401123046875,-0.07508807629346848,10560.0,0.0,0.0
8310,1329760,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.13430863618850708,155.40159606933594,0.11035666614770889,10560.0,0.0,0.0
8320,1331360,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.2859332859516144,157.21771240234375,0.19591118395328522,10560.0,0.0,0.0
8330,1332960,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.07986561208963394,327.83270263671875,0.01540203858166933,10560.0,0.0,0.0
8340,1334560,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.4761962890625,335.5329895019531,-0.861099123954773,10560.0,0.0,0.0
8350,1336160,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.05430109053850174,464.3750915527344,-0.36338961124420166,10560.0,0.0,0.0
8360,1337760,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.18112027645111084,398.2378845214844,1.335182547569275,10560.0,0.0,0.0
8370,1339360,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.04500514268875122,382.8891296386719,4.6075037971604615e-05,10560.0,0.0,0.0
8380,1340960,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.04776662588119507,382.2294006347656,0.023645779117941856,10560.0,0.0,0.0
8390,1342560,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.109864741563797,382.9062194824219,-0.2501901388168335,10560.0,0.0,0.0
8400,1344160,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.23049494624137878,381.12725830078125,0.018890488892793655,10560.0,0.0,0.0
8410,1345760,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.22388941049575806,380.56231689453125,0.0035596557427197695,10560.0,0.0,0.0
8420,1347360,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.23704417049884796,380.0267639160156,0.01054485235363245,10560.0,0.0,0.0
8430,1348960,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.24464012682437897,379.5085754394531,0.001018775743432343,10560.0,0.0,0.0
8440,1350560,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.24788320064544678,379.00970458984375,0.0021868532057851553,10560.0,0.0,0.0
8450,1352160,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.2476528286933899,378.5238037109375,0.00042212134576402605,10560.0,0.0,0.0
8460,1353760,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.2523156702518463,378.048828125,0.0013054761802777648,10560.0,0.0,0.0
8470,1355360,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.2569504976272583,377.4369201660156,-0.03266453742980957,10560.0,0.0,0.0
8480,1356960,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.25897982716560364,376.4462890625,-0.019652696326375008,10560.0,0.0,0.0
8490,1358560,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.25216782093048096,375.5546875,0.010596256703138351,10560.0,0.0,0.0
8500,1360160,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.25520846247673035,375.11273193359375,-0.0560193806886673,10560.0,0.0,0.0
8510,1361760,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.15684087574481964,600.609130859375,2.836282253265381,10560.0,0.0,0.0
8520,1363360,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.08565568923950195,351.7026062011719,-0.37709736824035645,10560.0,0.0,0.0
8530,1364960,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.01483087707310915,223.58364868164062,0.00017972524801734835,10560.0,0.0,0.0
8540,1366560,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.02114614099264145,221.81484985351562,0.002720435382798314,10560.0,0.0,0.0
8550,1368160,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.020757101476192474,221.47256469726562,8.81855667103082e-05,10560.0,0.0,0.0
8560,1369760,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.020774904638528824,221.14779663085938,4.114825787837617e-05,10560.0,0.0,0.0
8570,1371360,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.02186012454330921,220.83505249023438,3.1559022318106145e-05,10560.0,0.0,0.0
8580,1372960,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.018763680011034012,222.17343139648438,0.0008190766093321145,10560.0,0.0,0.0
8590,1374560,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.021592015400528908,221.85379028320312,6.353083153953776e-05,10560.0,0.0,0.0
8600,1376160,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.07088692486286163,1198.1138916015625,-2.6837644577026367,10560.0,0.0,0.0
8610,1377760,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.00015428671031259,222.0294952392578,5.967652327854012e-07,10560.0,0.0,0.0
8620,1379360,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.0001490472786827013,219.7278289794922,1.0500891534093171e-07,10560.0,0.0,0.0
8630,1380960,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.0001457159814890474,219.40997314453125,-8.894038927564907e-08,10560.0,0.0,0.0
8640,1382560,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.0001456755999242887,219.10035705566406,-2.1720359200116945e-07,10560.0,0.0,0.0
8650,1384160,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.00014697987353429198,218.79673767089844,-3.1267953204405785e-07,10560.0,0.0,0.0
8660,1385760,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.00014855274639558047,218.49803161621094,-3.8348886732819665e-07,10560.0,0.0,0.0
8670,1387360,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.00014986663882154971,218.20379638671875,-4.3194654608669225e-07,10560.0,0.0,0.0
8680,1388960,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.00015077873831614852,217.9131622314453,-4.611968904555397e-07,10560.0,0.0,0.0
8690,1390560,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.0001513045426690951,217.62574768066406,-4.749923050439975e-07,10560.0,0.0,0.0
8700,1392160,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.00015141471521928906,217.34127807617188,-4.753024995807209e-07,10560.0,0.0,0.0
8710,1393760,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.00015076316776685417,217.05873107910156,-4.552815937586274e-07,10560.0,0.0,0.0
8720,1395360,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.00014802954683545977,216.764404296875,-3.711206488787866e-07,10560.0,0.0,0.0
8730,1396960,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.00014785681560169905,216.44969177246094,-4.2898039964711643e-07,10560.0,0.0,0.0
8740,1398560,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.00014967429160606116,216.16946411132812,-4.543591956007731e-07,10560.0,0.0,0.0
8750,1400160,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.00015125999925658107,215.8915557861328,-4.662797152832354e-07,10560.0,0.0,0.0
8760,1401760,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.000154062217916362,215.618896484375,-4.768332360072236e-07,10560.0,0.0,0.0
8770,1403360,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.00015265568799804896,215.34014892578125,-4.71614782782126e-07,10560.0,0.0,0.0
8780,1404960,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.00015408093167934567,215.06629943847656,-4.805510229743959e-07,10560.0,0.0,0.0
8790,1406560,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.0001559642842039466,214.79388427734375,-4.869860390499525e-07,10560.0,0.0,0.0
8800,1408160,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.0001558763178763911,214.52224731445312,-4.818930392502807e-07,10560.0,0.0,0.0
8810,1409760,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.00015694480680394918,214.25076293945312,-4.893330469712964e-07,10560.0,0.0,0.0
8820,1411360,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.0001586584112374112,213.98086547851562,-4.946929266225197e-07,10560.0,0.0,0.0
8830,1412960,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.00015921733574941754,213.7119903564453,-4.910940560876043e-07,10560.0,0.0,0.0
8840,1414560,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.00016002864867914468,213.44253540039062,-4.965869493389619e-07,10560.0,0.0,0.0
8850,1416160,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.00016190327005460858,213.17477416992188,-5.019488185098453e-07,10560.0,0.0,0.0
8860,1417760,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.0001619452377781272,212.90744018554688,-4.96055179155519e-07,10560.0,0.0,0.0
8870,1419360,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.00016227112791966647,212.64102172851562,-4.962648745276965e-07,10560.0,0.0,0.0
8880,1420960,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.00016592047177255154,212.3787384033203,-5.090209924674127e-07,10560.0,0.0,0.0
8890,1422560,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.00016573411994613707,212.10809326171875,-5.046937303632149e-07,10560.0,0.0,0.0
8900,1424160,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.000168274826137349,211.8436279296875,-5.134042453391885e-07,10560.0,0.0,0.0
8910,1425760,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.00016788013454061002,211.577392578125,-5.085766474621778e-07,10560.0,0.0,0.0
8920,1427360,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.0001698060950729996,211.3126220703125,-5.14959140218707e-07,10560.0,0.0,0.0
8930,1428960,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.00016764827887527645,211.05279541015625,-4.91592402340757e-07,10560.0,0.0,0.0
8940,1430560,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.00017192194354720414,210.78472900390625,-5.110900929139461e-07,10560.0,0.0,0.0
8950,1432160,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.00017317614401690662,210.5211944580078,-5.196591246203752e-07,10560.0,0.0,0.0
8960,1433760,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.00017492739425506443,210.2576141357422,-5.223527637099323e-07,10560.0,0.0,0.0
8970,1435360,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.00017655604460742325,209.99456787109375,-5.240410132500983e-07,10560.0,0.0,0.0
8980,1436960,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.00017384113743901253,209.73463439941406,-5.014208568354661e-07,10560.0,0.0,0.0
8990,1438560,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.00016544210666324943,209.4705810546875,-5.170239774088259e-07,10560.0,0.0,0.0
9000,1440160,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.0001688390038907528,209.20809936523438,-5.370118856262707e-07,10560.0,0.0,0.0
9010,1441760,429,-6889.21875,-6894.0,-7936.0,-5050.0,0.00017154731904156506,208.94606018066406,-5.434492891254195e-07,10560.0,0.0,0.0
9020,1443360,429,-9654.5625,-2750.0,-68220.0,-141.0,0.0030227245297282934,0.0007217596867121756,5.952569608780323e-06,11616.0,0.0,0.0
9030,1444960,429,-9654.5625,-2750.0,-68220.0,-141.0,0.2760670483112335,0.00038202953874133527,-0.0017038184450939298,11616.0,0.0,0.0
9040,1446560,429,-9654.5625,-2750.0,-68220.0,-141.0,0.5328530669212341,0.00028225340065546334,-0.001533730304799974,11616.0,0.0,0.0
9050,1448160,429,-9654.5625,-2750.0,-68220.0,-141.0,0.009075622074306011,0.06813464313745499,-0.008748818188905716,11616.0,0.0,0.0
9060,1449760,430,-9654.5625,-2750.0,-68220.0,-141.0,0.8180961608886719,0.1414743810892105,0.05279868468642235,11616.0,0.0,0.0
9070,1451360,430,-9654.5625,-2750.0,-68220.0,-141.0,1.0639292001724243,0.0003457041457295418,0.01837921142578125,11616.0,0.0,0.0
9080,1452960,430,-9654.5625,-2750.0,-68220.0,-141.0,1.0536876916885376,3.907648351741955e-05,-0.005629582330584526,11616.0,0.0,0.0
9090,1454560,430,-9654.5625,-2750.0,-68220.0,-141.0,1.0562865734100342,4.220141636324115e-05,-0.003982752561569214,11616.0,0.0,0.0
9100,1456160,430,-9654.5625,-2750.0,-68220.0,-141.0,1.0532244443893433,1171.9305419921875,-15.824345588684082,11616.0,0.0,0.0
9110,1457760,430,-9654.5625,-2750.0,-68220.0,-141.0,1.029362678527832,1.7395914255757816e-05,0.0006013527745380998,11616.0,0.0,0.0
9120,1459360,430,-9654.5625,-2750.0,-68220.0,-141.0,1.0207263231277466,1.0046643183159176e-05,0.00013575880439020693,11616.0,0.0,0.0
